order_id,customer_id,order_date,item,quantity,unit_price
583,9677,2023-05-08,Doohickey,8,135.20
584,7569,2024-12-01,Widget B,5,99.55
585,13,2025-09-28,Gadget X,4,42.35
586,9598,2025-01-15,Widget A,2,68.45
587,3745,2022-05-02,Widget B,10,133.56
588,9971,2023-09-30,Widget B,3,57.49
589,185,2024-01-25,Widget C,9,58.59
590,215,2023-11-25,Gadget Z,5,187.20
591,4843,2024-03-31,Thingamajig,1,54.46
592,6040,2021-11-12,Gadget Z,9,94.94
593,8366,2021-04-15,Widget C,10,155.84
594,3797,2023-06-01,Widget A,5,64.75
595,2358,2021-06-22,Widget B,7,80.95
596,5706,2025-04-02,Widget C,6,72.54
597,7014,2022-06-30,Widget A,10,60.81
598,93,2023-06-04,Gadget Z,1,137.19
599,9299,2025-01-17,Widget A,5,75.74
600,4977,2020-02-09,Widget C,1,192.08
601,9433,2023-11-14,Widget A,10,42.77
602,8599,2017-04-01,Gadget Z,1,52.77
603,8245,2022-11-26,Doohickey,4,145.66
604,7877,2024-04-28,Widget B,1,12.75
605,3908,2024-10-16,Widget C,7,193.92
606,3847,2022-10-12,Widget B,6,102.61
607,9445,2022-05-13,Widget A,4,115.75
608,3144,2020-11-02,Gadget Y,2,28.44
609,6146,2022-07-19,Widget B,9,152.22
610,4520,2024-09-10,Doohickey,5,91.17
611,5884,2018-01-31,Gadget X,9,63.30
612,3088,2020-09-14,Widget C,1,170.19
613,2084,2025-10-05,Widget C,6,165.58
614,1212,2021-04-18,Gadget Y,6,184.28
615,1131,2020-11-12,Widget C,4,80.86
616,8583,2025-08-25,Gadget Y,10,92.84
617,5070,2021-03-28,Gadget X,4,102.39
618,1499,2018-08-27,Gadget Y,7,102.78
619,3645,2025-07-18,Doohickey,3,75.97
620,3797,2019-11-01,Gadget Z,2,7.02
621,5422,2024-06-30,Gadget Y,2,86.56
622,5732,2025-02-19,Widget C,5,166.48
623,9730,2024-06-23,Widget A,1,53.47
624,6695,2025-08-15,Thingamajig,10,27.26
625,4330,2018-06-16,Widget C,8,176.71
626,8393,2025-01-17,Thingamajig,5,155.61
627,522,2024-07-15,Gadget X,2,92.63
628,5267,2024-01-13,Doohickey,4,163.49
629,9286,2021-02-24,Gadget X,7,109.36
630,5658,2023-01-17,Widget B,3,67.94
631,5782,2025-10-02,Gadget Z,3,180.34
632,5320,2024-10-06,Gadget X,2,173.18
633,2992,2025-02-07,Gadget Z,6,193.19
634,3661,2023-05-30,Widget B,10,30.90
635,1291,2021-06-25,Widget A,5,99.40
636,2220,2023-12-01,Widget B,9,144.71
637,4469,2024-07-16,Widget C,3,178.87
638,8266,2023-06-23,Widget A,7,20.74
639,9938,2017-03-19,Gadget X,1,96.72
640,4897,2025-08-31,Thingamajig,4,92.01
641,7100,2025-07-06,Widget B,3,158.57
642,9910,2022-11-04,Thingamajig,6,104.20
643,2076,2022-12-26,Doohickey,8,171.68
644,5746,2022-04-30,Doohickey,7,190.24
645,1155,2025-02-25,Widget C,1,149.05
646,1461,2020-01-26,Thingamajig,7,79.48
647,6264,2025-03-13,Gadget Z,6,99.23
648,3751,2023-01-05,Thingamajig,6,129.05
649,6371,2024-04-01,Doohickey,4,165.88
650,9683,2025-10-04,Doohickey,4,30.87
651,6897,2023-08-12,Widget A,9,98.83
652,1210,2025-07-21,Widget A,1,144.40
653,3730,2025-04-15,Gadget X,4,16.16
654,8026,2025-11-04,Gadget Y,9,194.45
655,5415,2020-01-20,Thingamajig,5,109.40
656,7944,2025-10-05,Widget A,4,146.41
657,9189,2025-05-30,Widget B,10,98.06
658,4244,2019-11-26,Gadget Z,1,86.07
659,2581,2023-05-19,Gadget Z,9,83.33
660,146,2025-10-07,Gadget X,10,74.58
661,9293,2024-11-09,Gadget X,8,185.63
662,4089,2020-09-11,Widget C,9,125.76
663,580,2025-09-11,Gadget X,9,99.10
664,9459,2021-01-24,Gadget X,6,81.07
665,6622,2024-12-17,Widget C,5,122.98
666,5456,2025-06-23,Gadget X,2,126.81
667,2965,2021-11-01,Widget A,4,189.98
668,4457,2024-03-21,Widget A,3,163.87
669,4749,2025-08-28,Widget A,10,96.89
670,2411,2024-08-25,Widget B,7,155.05
671,6201,2023-03-15,Gadget Y,6,130.80
672,8877,2018-03-21,Gadget X,8,135.69
673,6166,2025-08-18,Gadget X,3,24.11
674,9945,2025-09-09,Widget A,7,137.19
675,7690,2022-08-17,Widget B,10,43.90
676,3419,2025-08-31,Widget C,5,123.63
677,5065,2023-02-04,Widget A,10,196.97
678,364,2025-04-05,Widget A,9,175.41
679,6537,2025-06-19,Gadget Z,7,22.52
680,6483,2023-11-29,Gadget Z,6,176.35
681,2058,2024-11-04,Doohickey,10,168.05
682,2052,2020-03-28,Gadget Z,9,128.19
683,387,2017-02-01,Thingamajig,1,90.41
684,95,2023-05-21,Gadget X,1,6.69
685,5301,2025-03-13,Widget A,8,160.09
686,3123,2020-11-18,Doohickey,3,165.59
687,9911,2024-03-13,Gadget X,3,192.44
688,7643,2017-09-18,Widget C,7,99.11
689,2247,2020-02-25,Widget C,1,102.40
690,3130,2025-08-02,Gadget X,7,191.72
691,5185,2024-12-19,Doohickey,2,89.76
692,9909,2021-12-24,Thingamajig,10,121.89
693,6551,2025-10-08,Gadget Z,10,156.93
694,4926,2024-04-01,Widget A,7,71.46
695,1320,2024-02-05,Gadget Z,5,137.07
696,9938,2016-11-14,Widget B,5,118.72
697,8040,2023-05-03,Gadget Y,5,185.36
698,6569,2023-06-25,Thingamajig,9,78.61
699,1275,2025-09-14,Widget B,9,140.38
700,4422,2023-09-15,Thingamajig,2,41.40
701,6052,2025-06-13,Widget B,7,86.73
702,8173,2024-02-04,Widget C,2,125.34
703,8000,2021-09-19,Widget B,6,159.03
704,2859,2016-12-21,Widget B,9,13.06
705,5752,2022-05-05,Widget C,8,7.92
706,8272,2021-12-03,Widget A,6,98.08
707,6586,2025-09-26,Thingamajig,8,134.80
708,6341,2024-03-05,Widget B,10,63.33
709,9034,2016-11-05,Thingamajig,9,91.81
710,9432,2024-02-25,Gadget Y,1,67.20
711,9282,2025-03-19,Thingamajig,2,46.75
712,5288,2024-03-19,Gadget X,2,149.01
713,743,2019-04-03,Doohickey,1,176.26
714,4078,2022-11-04,Widget A,10,116.14
715,9297,2020-11-07,Gadget Z,6,101.17
716,9765,2024-07-07,Gadget X,7,109.84
717,2039,2018-05-26,Gadget X,3,51.66
718,4688,2024-04-22,Gadget Y,4,39.05
719,6953,2022-08-14,Gadget X,6,96.71
720,143,2022-10-13,Widget B,4,125.84
721,3793,2025-01-15,Gadget Y,9,169.87
722,3501,2021-05-17,Gadget Y,1,73.40
723,4105,2019-02-04,Gadget Z,5,83.04
724,4795,2021-08-28,Widget B,3,81.26
725,8640,2021-11-13,Gadget X,5,173.78
726,1973,2024-04-26,Widget B,9,189.85
727,7944,2024-10-06,Widget C,10,30.57
728,3427,2022-12-24,Widget A,5,198.39
729,2951,2025-10-19,Widget C,1,187.12
730,4495,2021-02-11,Doohickey,7,54.60
731,1880,2025-01-19,Doohickey,4,30.04
732,977,2021-12-14,Widget C,7,75.25
733,2273,2024-10-07,Gadget X,10,98.41
734,3347,2021-10-14,Gadget Z,8,12.42
735,2260,2024-07-02,Thingamajig,2,91.68
736,7415,2017-10-25,Widget C,6,122.84
737,4374,2024-10-24,Gadget X,3,43.63
738,7690,2025-04-27,Gadget X,3,62.58
739,3,2023-02-05,Gadget Z,2,169.75
740,5464,2019-05-01,Doohickey,10,92.18
741,1513,2022-11-02,Doohickey,4,50.35
742,8738,2025-04-05,Gadget Y,9,152.38
743,9983,2025-01-30,Widget B,4,41.01
744,9547,2020-07-02,Gadget Z,6,61.99
745,7560,2024-09-02,Widget B,8,103.11
746,1843,2019-04-14,Gadget Z,5,157.99
747,2591,2023-03-19,Widget B,6,51.21
748,8221,2025-02-16,Doohickey,9,196.38
749,447,2025-03-14,Thingamajig,2,60.42
750,3938,2017-03-04,Widget C,8,15.36
751,4910,2024-06-06,Gadget X,8,108.62
752,9289,2024-07-22,Widget A,5,173.51
753,4310,2021-07-20,Widget A,5,155.88
754,40,2018-03-06,Widget A,5,126.89
755,713,2024-08-22,Widget C,1,21.38
756,7147,2022-09-05,Widget C,1,148.23
757,6482,2025-10-18,Doohickey,7,95.82
758,2772,2017-09-19,Thingamajig,6,84.25
759,9470,2020-06-19,Widget C,9,150.42
760,2437,2025-09-05,Widget C,10,170.79
761,58,2021-03-04,Widget C,3,90.04
762,8258,2021-12-05,Doohickey,3,122.55
763,2238,2025-10-24,Gadget Z,3,89.44
764,4719,2019-11-20,Widget B,4,131.32
765,2774,2025-03-23,Widget A,10,61.50
766,349,2024-12-17,Gadget X,10,112.57
767,5284,2025-07-02,Gadget Z,9,37.30
768,5708,2023-01-02,Widget A,5,191.24
769,3850,2024-04-18,Widget A,8,108.22
770,5702,2024-09-29,Widget B,9,14.39
771,7467,2025-04-10,Thingamajig,6,63.28
772,9350,2025-04-14,Doohickey,1,122.22
773,1314,2022-12-18,Thingamajig,5,60.82
774,2125,2023-03-09,Gadget Y,3,74.26
775,4274,2025-09-23,Gadget Y,7,149.47
776,2330,2024-02-28,Gadget Z,9,62.33
777,6467,2025-04-10,Widget A,8,168.38
778,6714,2018-03-15,Gadget Y,3,53.91
779,7942,2025-10-11,Widget C,4,76.46
780,8564,2024-04-16,Thingamajig,3,22.36
781,8711,2022-02-06,Gadget Z,10,76.13
782,1336,2020-03-14,Widget C,9,19.66
783,9382,2019-01-20,Gadget X,1,103.92
784,1971,2020-06-20,Widget C,9,22.11
785,3313,2020-12-05,Widget A,4,168.71
786,6776,2022-03-27,Widget A,6,88.96
787,9686,2025-10-29,Gadget Z,3,20.59
788,3464,2024-01-06,Widget B,8,97.38
789,490,2021-03-13,Widget C,9,20.19
790,2797,2024-03-05,Gadget Y,1,159.96
791,4363,2023-12-02,Gadget Y,6,68.40
792,4310,2020-05-22,Gadget Z,9,105.64
793,506,2025-10-25,Thingamajig,4,121.41
794,1966,2022-12-14,Thingamajig,9,74.03
795,753,2025-06-08,Thingamajig,1,119.89
796,4424,2022-11-19,Doohickey,7,133.99
797,8221,2023-12-18,Widget B,6,129.78
798,7015,2025-08-07,Gadget Z,1,11.15
799,3383,2025-07-26,Gadget X,3,64.67
800,2242,2024-05-09,Thingamajig,9,168.00
801,9727,2020-03-23,Widget B,10,30.99
802,75,2024-08-28,Widget A,1,94.66
803,7566,2025-04-16,Thingamajig,5,64.59
804,8705,2024-02-15,Widget A,6,136.94
805,566,2024-03-29,Doohickey,5,26.64
806,5736,2024-04-21,Widget B,9,81.40
807,5521,2023-12-01,Gadget X,1,72.26
808,4896,2022-11-06,Widget B,7,70.48
809,7240,2025-02-19,Thingamajig,7,167.97
810,374,2024-07-13,Gadget X,10,29.54
811,9770,2021-03-04,Doohickey,9,62.23
812,4376,2019-12-13,Gadget X,9,16.43
813,8957,2017-10-20,Gadget X,8,184.30
814,155,2025-09-11,Gadget Z,7,131.90
815,9138,2021-02-03,Thingamajig,7,111.19
816,7213,2025-06-17,Widget A,5,31.00
817,5609,2025-03-10,Widget A,1,137.49
818,3756,2022-06-13,Widget C,7,105.29
819,4071,2024-03-31,Widget A,1,107.28
820,4379,2021-09-23,Widget A,5,75.62
821,5406,2022-07-07,Widget C,8,194.51
822,9217,2023-05-17,Gadget X,10,55.52
823,6356,2018-04-08,Gadget Y,8,164.88
824,4391,2022-05-20,Gadget Z,3,149.62
825,1829,2023-03-13,Gadget Z,3,147.15
826,2403,2017-01-24,Gadget Z,3,146.45
827,6406,2024-04-13,Widget B,3,164.79
828,6692,2025-09-22,Doohickey,6,64.87
829,5559,2022-05-21,Thingamajig,3,30.48
830,8246,2021-10-28,Gadget Y,6,197.60
831,7630,2020-04-27,Widget A,9,128.43
832,6381,2021-02-13,Widget C,7,96.44
833,6775,2024-01-04,Thingamajig,9,173.60
834,9785,2025-03-08,Gadget X,2,88.95
835,5353,2024-10-22,Widget C,9,125.81
836,8826,2018-05-24,Widget B,2,153.18
837,648,2023-06-29,Gadget Y,6,49.18
838,7990,2022-04-26,Gadget Y,4,185.58
839,7734,2020-03-12,Gadget Y,7,40.51
840,8472,2024-06-16,Gadget Z,2,6.47
841,4777,2024-01-26,Thingamajig,6,101.99
842,113,2024-08-19,Widget C,9,78.25
843,4612,2024-05-15,Widget A,4,75.10
844,5504,2025-01-20,Gadget Z,10,50.25
845,2281,2023-03-23,Gadget X,6,116.66
846,5030,2025-08-13,Widget A,6,38.35
847,8672,2025-10-12,Gadget Y,3,30.04
848,7345,2025-01-12,Widget A,10,46.18
849,4188,2017-07-16,Gadget Z,2,126.11
850,9437,2019-11-26,Widget B,1,193.76
851,7867,2024-09-09,Gadget Y,2,152.60
852,3292,2023-07-29,Thingamajig,6,139.01
853,6017,2021-06-25,Gadget X,8,94.25
854,7883,2023-05-21,Widget A,10,56.00
855,7682,2023-01-06,Gadget Z,5,150.51
856,179,2024-07-25,Widget A,1,123.09
857,6623,2024-02-28,Doohickey,9,39.26
858,7301,2025-06-09,Doohickey,10,154.23
859,2626,2016-05-03,Gadget Z,1,195.85
860,6021,2022-02-13,Widget C,10,13.26
861,9032,2023-08-11,Gadget X,8,158.46
862,5536,2023-03-07,Widget A,3,83.59
863,4942,2025-05-27,Gadget Y,9,90.80
864,5634,2018-06-06,Gadget X,8,153.59
865,1003,2024-10-10,Gadget Y,9,158.93
866,9185,2023-06-04,Widget B,9,34.26
867,7472,2024-02-26,Widget B,9,94.73
868,6102,2025-11-02,Thingamajig,7,56.35
869,8393,2023-03-01,Widget C,7,65.92
870,2637,2025-03-23,Gadget Y,5,74.03
871,3655,2020-05-24,Gadget X,1,103.73
872,6446,2023-02-14,Doohickey,8,24.44
873,7842,2017-03-24,Doohickey,10,98.86
874,9879,2025-02-08,Widget C,4,98.89
875,2794,2025-09-18,Gadget Z,1,125.84
876,2478,2024-11-28,Widget B,8,126.14
877,340,2024-09-30,Gadget Y,9,176.02
878,7528,2025-04-29,Gadget X,1,41.47
879,7722,2025-07-01,Doohickey,1,13.44
880,1264,2025-06-04,Gadget X,9,150.45
881,3389,2024-04-24,Doohickey,1,141.91
882,2982,2024-07-01,Gadget X,4,124.94
883,4550,2016-03-28,Widget B,10,184.89
884,5854,2021-03-27,Gadget Z,7,6.10
885,7171,2023-06-17,Gadget X,6,103.22
886,5162,2024-06-01,Gadget Z,1,158.53
887,4467,2024-10-20,Widget B,6,84.08
888,4384,2025-05-23,Widget A,10,6.04
889,1223,2025-10-29,Widget B,8,125.50
890,8194,2025-06-03,Widget C,4,98.09
891,472,2019-07-27,Gadget Y,3,49.14
892,8783,2019-01-21,Widget B,7,148.04
893,5591,2024-06-26,Thingamajig,3,24.86
894,8897,2022-08-12,Gadget X,4,105.55
895,7255,2022-06-13,Widget A,6,127.42
896,9858,2020-12-25,Doohickey,6,48.43
897,1136,2024-06-15,Gadget X,7,21.78
898,4510,2020-05-11,Doohickey,9,72.93
899,5320,2025-02-06,Gadget Y,2,159.24
900,3082,2023-04-29,Gadget X,7,179.50
901,7733,2025-09-08,Gadget Y,3,157.45
902,7580,2024-04-06,Widget A,8,97.64
903,3056,2025-01-03,Gadget Z,10,194.83
904,9742,2025-10-18,Gadget Y,10,61.51
905,4511,2020-11-11,Doohickey,3,10.63
906,856,2023-08-05,Gadget Y,10,76.97
907,7829,2021-08-25,Gadget X,1,124.48
908,4228,2025-05-01,Widget A,6,63.16
909,4596,2023-05-26,Thingamajig,4,115.35
910,149,2018-09-21,Thingamajig,8,52.17
911,9965,2023-12-23,Widget B,2,126.82
912,62,2020-04-22,Gadget Z,10,78.66
913,1119,2022-10-26,Widget A,7,34.04
914,4809,2020-11-09,Widget B,4,156.63
915,5737,2024-11-20,Thingamajig,3,125.54
916,1807,2023-03-23,Widget C,5,138.54
917,636,2025-10-20,Thingamajig,9,60.55
918,1551,2022-01-29,Thingamajig,9,20.89
919,631,2016-08-18,Widget A,9,84.11
920,3220,2016-05-30,Doohickey,3,142.87
921,3453,2025-09-23,Gadget Z,8,191.94
922,7703,2022-07-20,Widget A,5,163.77
923,8052,2025-07-08,Widget C,7,65.69
924,4958,2022-12-16,Gadget Y,10,116.72
925,2018,2022-12-11,Widget C,1,24.76
926,9355,2023-05-29,Widget A,9,66.69
927,2129,2025-04-11,Gadget Y,9,66.28
928,8962,2024-08-08,Widget A,5,17.41
929,8482,2022-09-28,Doohickey,10,65.84
930,4433,2023-11-21,Doohickey,3,86.01
931,7896,2022-07-13,Gadget Z,7,191.55
932,2307,2021-12-29,Gadget Z,4,163.63
933,5283,2022-01-18,Gadget Y,7,53.52
934,4698,2024-02-27,Thingamajig,3,131.27
935,5840,2022-12-28,Thingamajig,9,64.23
936,4204,2020-09-04,Thingamajig,6,82.17
937,5466,2025-04-24,Widget A,8,172.19
938,4607,2021-08-05,Thingamajig,10,187.88
939,4684,2022-01-02,Widget B,10,103.37
940,3597,2021-06-22,Gadget X,5,126.71
941,9172,2025-03-06,Gadget X,5,137.41
942,4764,2025-03-22,Thingamajig,7,171.38
943,1993,2025-03-26,Widget B,8,141.38
944,1047,2023-03-21,Widget A,8,113.53
945,1879,2023-10-13,Widget A,8,58.12
946,2473,2023-09-09,Gadget Y,7,119.00
947,1199,2020-04-07,Gadget Y,2,34.84
948,6441,2023-08-31,Widget C,5,111.82
949,9054,2024-05-11,Widget B,1,170.07
950,4308,2024-03-07,Gadget Z,8,18.50
951,7547,2023-04-09,Thingamajig,4,50.97
952,814,2023-10-06,Gadget Z,8,67.40
953,8039,2023-07-20,Widget B,4,149.58
954,537,2024-09-15,Thingamajig,4,96.13
955,3689,2023-12-09,Gadget X,3,49.03
956,2460,2024-12-28,Widget C,4,26.06
957,3917,2024-08-12,Doohickey,8,105.19
958,7392,2022-06-01,Thingamajig,6,56.88
959,1082,2021-08-31,Doohickey,6,49.37
960,4580,2023-09-25,Doohickey,5,83.27
961,6796,2023-01-29,Widget B,6,72.21
962,6876,2023-04-04,Gadget Z,1,163.16
963,87,2022-12-27,Widget A,7,129.68
964,6641,2023-05-18,Widget A,2,186.39
965,1880,2025-02-10,Gadget X,2,109.71
966,4227,2020-01-15,Widget A,8,121.21
967,5387,2019-12-27,Gadget Z,3,169.09
968,958,2021-04-22,Widget B,4,110.37
969,1630,2024-05-03,Widget B,4,40.68
970,2868,2025-06-07,Gadget X,9,139.29
971,8592,2023-11-21,Gadget X,4,150.61
972,1395,2023-11-22,Gadget X,4,65.18
973,5147,2021-05-12,Doohickey,9,159.46
974,8821,2025-05-26,Gadget Y,10,153.29
975,4265,2024-11-09,Gadget X,9,115.30
976,7898,2025-07-17,Gadget Z,10,127.55
977,7650,2017-08-25,Gadget Y,10,20.55
978,222,2024-10-29,Thingamajig,8,168.54
979,6669,2024-08-31,Widget B,2,8.29
980,8070,2025-09-13,Thingamajig,6,150.38
981,2555,2020-11-13,Widget C,10,148.56
982,2227,2024-01-13,Widget C,4,122.51
983,2530,2023-01-22,Gadget Y,10,59.59
984,5081,2025-04-03,Widget B,2,130.73
985,421,2025-08-24,Doohickey,8,31.80
986,5307,2024-07-15,Widget A,9,6.43
987,7019,2023-06-05,Doohickey,9,97.64
988,5179,2017-02-24,Gadget Y,2,9.10
989,5834,2020-08-17,Gadget Z,5,41.34
990,8472,2018-07-20,Gadget X,7,112.72
991,9032,2019-06-09,Doohickey,9,93.66
992,4563,2023-08-27,Doohickey,7,113.47
993,4374,2024-06-09,Gadget Z,9,162.50
994,5826,2025-11-02,Widget A,9,139.85
995,8002,2023-02-09,Doohickey,4,60.74
996,9629,2025-03-31,Gadget Y,3,103.46
997,8217,2024-05-24,Doohickey,10,136.60
998,3682,2023-05-30,Widget C,6,45.06
999,5011,2017-04-02,Widget A,4,81.77
1000,5037,2022-04-14,Widget B,6,97.89
1001,1161,2024-10-26,Thingamajig,1,46.28
1002,4579,2021-09-01,Gadget X,3,86.51
1003,1753,2022-11-14,Thingamajig,5,63.33
1004,3869,2025-09-08,Thingamajig,9,179.42
1005,1154,2024-06-19,Gadget Z,8,84.36
1006,6334,2025-02-08,Thingamajig,7,59.91
1007,3442,2021-11-27,Gadget Z,10,92.85
1008,4173,2020-11-19,Gadget X,4,152.41
1009,1882,2023-01-17,Gadget Z,3,77.79
1010,8545,2019-12-01,Gadget Y,1,123.49
1011,1945,2025-04-23,Widget C,10,129.29
1012,3236,2022-04-28,Widget C,2,69.40
1013,2409,2017-05-15,Widget A,8,146.73
1014,6603,2022-06-05,Thingamajig,4,151.22
1015,4929,2023-08-08,Gadget X,3,28.97
1016,9632,2025-08-28,Widget C,7,157.05
1017,3259,2025-10-20,Doohickey,7,116.44
1018,714,2025-10-22,Thingamajig,3,98.87
1019,3225,2023-06-04,Widget C,7,97.75
1020,6614,2024-02-23,Widget C,5,157.75
1021,6938,2020-11-07,Thingamajig,9,132.59
1022,7818,2023-06-12,Thingamajig,1,70.75
1023,5397,2025-07-19,Widget A,10,145.40
1024,1069,2024-02-29,Doohickey,1,67.28
1025,7072,2025-02-09,Widget A,6,115.50
1026,4561,2025-11-01,Widget A,3,140.17
1027,5301,2020-03-16,Doohickey,3,134.44
1028,8487,2018-03-16,Gadget Z,3,42.26
1029,6970,2019-06-09,Gadget Y,2,33.00
1030,6014,2024-05-27,Gadget Y,3,193.89
1031,8583,2025-08-24,Gadget Y,9,133.67
1032,3013,2022-11-13,Gadget Y,7,12.50
1033,5632,2023-06-02,Gadget Y,7,91.37
1034,9404,2025-01-19,Widget C,5,105.36
1035,3604,2023-05-11,Gadget Z,8,150.45
1036,7973,2022-07-22,Gadget Z,1,158.70
1037,7821,2025-09-03,Widget B,10,8.73
1038,491,2024-06-13,Gadget X,1,24.38
1039,7244,2023-12-02,Gadget Y,8,72.90
1040,3913,2022-08-08,Gadget Y,5,79.85
1041,3388,2024-11-16,Widget A,7,33.76
1042,5405,2025-05-09,Doohickey,6,17.57
1043,3065,2025-08-26,Gadget Y,1,129.02
1044,9658,2025-06-26,Widget C,8,99.76
1045,3737,2025-10-14,Gadget Y,6,111.49
1046,6765,2023-01-18,Widget B,3,199.88
1047,9564,2024-03-24,Thingamajig,10,190.80
1048,6762,2021-07-10,Widget A,4,22.90
1049,4013,2019-11-19,Gadget Z,5,159.54
1050,919,2024-08-27,Doohickey,9,143.89
1051,8512,2025-05-17,Thingamajig,1,28.52
1052,6007,2021-08-18,Gadget Z,9,126.07
1053,6462,2022-10-05,Doohickey,2,155.21
1054,6287,2022-12-12,Widget C,2,6.74
1055,968,2025-06-15,Doohickey,3,15.04
1056,4166,2023-02-10,Doohickey,1,7.11
1057,452,2021-11-09,Widget C,6,71.01
1058,3468,2025-06-10,Doohickey,2,96.54
1059,4745,2025-07-08,Thingamajig,2,13.70
1060,3418,2021-04-01,Gadget X,10,71.93
1061,3633,2023-10-30,Gadget X,8,119.47
1062,7561,2025-10-08,Gadget Z,7,92.89
1063,1559,2022-10-03,Thingamajig,4,196.86
1064,3268,2025-09-26,Thingamajig,8,117.41
1065,7616,2025-08-10,Gadget X,7,140.28
1066,5123,2017-08-03,Doohickey,8,149.56
1067,2717,2023-08-09,Widget A,8,158.25
1068,7517,2022-08-25,Widget B,3,79.88
1069,32,2023-03-03,Widget C,10,88.33
1070,155,2024-01-08,Gadget Z,3,17.47
1071,3893,2023-08-16,Thingamajig,4,13.45
1072,6869,2021-08-04,Thingamajig,8,45.99
1073,1958,2023-04-05,Gadget Z,8,175.92
1074,5393,2025-07-29,Gadget Z,9,102.28
1075,6657,2024-07-20,Widget A,1,195.87
1076,6323,2025-09-19,Thingamajig,4,34.64
1077,8620,2024-07-07,Gadget Z,5,181.20
1078,1375,2019-02-06,Widget B,3,96.27
1079,8587,2020-11-08,Widget A,8,143.73
1080,827,2023-04-07,Widget C,5,141.85
1081,3314,2020-11-23,Widget B,9,101.39
1082,1984,2021-05-03,Gadget Y,7,123.22
1083,4046,2025-04-09,Gadget Y,9,97.81
1084,2816,2017-04-17,Thingamajig,5,41.34
1085,1849,2021-04-16,Gadget Y,4,80.05
1086,4837,2022-04-27,Widget C,4,88.68
1087,7187,2024-06-08,Gadget Z,10,18.55
1088,4576,2023-08-06,Doohickey,2,98.07
1089,4912,2016-12-27,Doohickey,5,120.27
1090,1538,2024-10-05,Widget A,5,79.89
1091,3175,2019-09-25,Widget B,10,184.68
1092,9787,2023-12-15,Thingamajig,10,38.05
1093,9782,2024-12-01,Gadget X,6,189.34
1094,2930,2020-02-26,Gadget X,6,39.29
1095,1119,2019-08-27,Widget C,6,182.99
1096,630,2025-02-25,Thingamajig,7,53.34
1097,9744,2018-11-21,Gadget Y,6,38.87
1098,2824,2022-05-08,Thingamajig,10,101.97
1099,9632,2023-11-03,Thingamajig,4,118.68
1100,242,2025-09-29,Gadget Y,9,131.98
1101,2218,2025-10-21,Widget A,6,37.20
1102,8316,2022-11-15,Thingamajig,10,68.98
1103,358,2025-10-16,Gadget Z,4,66.55
1104,3267,2024-04-12,Widget C,3,81.64
1105,4250,2021-07-27,Widget B,7,145.92
1106,5981,2019-09-27,Widget B,2,33.69
1107,5697,2025-04-06,Gadget X,10,105.05
1108,3887,2025-02-01,Widget C,6,24.34
1109,9685,2024-02-28,Gadget Y,5,111.26
1110,217,2024-06-16,Widget A,8,150.17
1111,7187,2020-02-25,Thingamajig,7,25.16
1112,409,2025-03-13,Widget B,10,17.52
1113,4782,2025-02-23,Gadget X,5,26.20
1114,1199,2024-10-22,Widget B,2,30.69
1115,4217,2025-08-14,Gadget Y,9,105.54
1116,1265,2023-10-12,Doohickey,4,109.36
1117,988,2025-08-10,Gadget Y,8,110.95
1118,2912,2022-04-01,Widget A,3,93.29
1119,798,2024-07-28,Gadget Y,4,145.48
1120,2276,2025-09-11,Gadget Z,2,45.52
1121,7410,2019-02-21,Widget B,2,198.32
1122,1935,2025-07-06,Gadget Z,6,197.36
1123,2463,2022-01-21,Widget B,6,71.81
1124,3873,2021-10-27,Thingamajig,5,170.91
1125,48,2020-08-26,Thingamajig,10,51.70
1126,9006,2024-12-26,Gadget Y,1,97.07
1127,3098,2024-06-29,Widget C,2,169.26
1128,5776,2020-08-27,Widget C,1,168.93
1129,3809,2019-02-22,Gadget X,3,124.39
1130,4985,2024-12-11,Gadget Z,4,159.45
1131,9194,2025-08-23,Doohickey,9,172.57
1132,1365,2025-06-29,Gadget Y,7,177.39
1133,9945,2024-06-08,Widget C,3,65.45
1134,1658,2025-01-30,Widget C,5,74.03
1135,2036,2024-11-11,Widget C,4,64.88
1136,5612,2025-03-05,Gadget Z,1,88.50
1137,806,2023-10-04,Widget A,7,193.72
1138,3699,2024-05-13,Widget B,7,175.11
1139,8450,2025-11-01,Widget A,6,116.40
1140,2616,2021-07-18,Doohickey,5,191.41
1141,3104,2024-09-06,Doohickey,10,54.18
1142,2015,2022-01-31,Gadget X,9,154.11
1143,6770,2022-05-22,Gadget Y,8,83.16
1144,8177,2020-04-08,Widget B,3,68.45
1145,8667,2016-08-26,Gadget Z,8,75.29
1146,1388,2025-07-15,Gadget Y,3,192.16
1147,5266,2025-08-28,Gadget X,8,178.60
1148,340,2025-01-21,Gadget X,1,199.80
1149,2831,2025-02-25,Gadget X,7,25.01
1150,4013,2018-11-23,Doohickey,9,116.06
1151,3749,2022-04-11,Gadget Z,9,51.38
1152,2563,2024-02-11,Gadget Z,6,86.79
1153,9204,2025-05-23,Gadget X,1,23.79
1154,4692,2025-07-11,Widget B,10,29.68
1155,5369,2021-03-30,Doohickey,8,133.10
1156,1168,2022-07-06,Gadget Y,6,77.83
1157,2195,2025-07-30,Gadget X,8,121.51
1158,5904,2024-01-20,Widget C,1,78.43
1159,5695,2023-05-05,Widget C,2,29.56
1160,6217,2025-08-29,Gadget Y,1,156.47
